MARKETING;CUSTOMER;NOUNIT;;LOKASI;UNIT ANTAR;HARGA;PO;Kontrak;PERIODE KONTRAK/PO
DEIS;AMERTA INDAH OTSUKA;1390;;BARU;30-May-24;Rp22.030.000;4212032259;;01/01/26-31/12/26
DEIS;AMERTA INDAH OTSUKA;5128;;WH-A RMPM;30-Dec-23;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5126;;Cicurug/WH ENMIX RMPM;28-Dec-23;Rp21.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5129;;WH-C RMPM;30-Dec-23;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5127;;WH-B1 FG;21-Dec-23;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5124;;WH-B2 FG;03-Jan-24;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5125;;WH-B3 FG;06-Jan-24;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5122;;LDC Pasar Rebo;28-Dec-23;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5123;;LDC Bekasi;27-Dec-23;Rp22.030.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3591;;Cicurug/ RMPM;27-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3801;;Cicurug/ RMPM;22-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3913;;Cicurug/ RMPM;22-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3912;;Cicurug/ RMPM;27-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3914;;Cicurug/ Staging FG transfer WHA (1);27-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3554;;Cicurug/ Staging delivery;27-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3986;;Cicurug/ Delivery;27-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3590;;Cicurug/ Staging delivery;27-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3995;;Cicurug;27-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3988;;Cicurug;27-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3915;;Cicurug/ Loading CAN/ PET;27-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3916;;Cicurug/ Loading OC3;27-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3802;;Cicurug/ Transferan WHB;27-Dec-23;Rp10.800.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3917;;Cicurug/ Transferan WH A;27-Dec-23;Rp10.800.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3919;;Cicurug/ Loading AL4;27-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3920;;Cicurug/ Staging FG Transfer WH A (2);28-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3921;;Cicurug/ Staging FG Transfer WH B;28-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3804;;Cicurug/ Nami Paletiser;28-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3548;;Cicurug/ SIPA;28-Dec-23;Rp12.050.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3803;;Cicurug/ CAN, PET, OC3,;28-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3990;;Cicurug/ Preparasi Luaar;28-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3588;;Cicurug/ Sugar handling OC3/ PET;18-Dec-23;Rp12.050.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3991;;Cicurug/ Shrink/ PET;29-Dec-23;Rp10.800.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3992;;Cicurug/ Lifter CAN;29-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3993;;Cicurug/ Sugar handling AL4;29-Dec-23;Rp11.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3589;;Cicurug/ Supply resin AL4;29-Dec-23;Rp12.050.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3517;;Cicurug/ Weighing AL4;29-Dec-23;Rp12.050.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3918;;Sentul 1;21-Dec-23;Rp10.800.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;3989;;Sentul 2;21-Dec-23;Rp11.850.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5153;;Yogyakarta;16-Nov-23;Rp13.000.000;4212032259;;
DEIS;AMERTA INDAH OTSUKA;5130;;MEDAN;12-Aug-25;Rp25.780.000;4212032259;;
DEIS;OTSUKA DISTRIBUTION;3766;;Surakarta;16-Nov-23;Rp6.500.000;4531003791;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3771;;Yogyakarta;16-Nov-23;Rp6.500.000;4531003653;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3767;;Bandung;05-Dec-23;Rp6.500.000;4531003652;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3768;;Pulogadung;06-Dec-23;Rp6.500.000;4531003650;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3772;;Tangerang;06-Dec-23;Rp6.500.000;4531003654;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3793;;Cikarang;06-Dec-23;Rp6.500.000;4531003668;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3764;;Surabaya;02-Dec-23;Rp6.500.000;4531003792;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3763;;Sidoarjo;02-Dec-23;Rp6.500.000;4531003793;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3765;;Malang;02-Dec-23;Rp6.500.000;4531003783;;01/01/24-31/12/24
DEIS;OTSUKA DISTRIBUTION;3769;;Cikupa;08-Dec-23;Rp6.500.000;4531003648;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3794;;Bekasi;12-Dec-23;Rp6.500.000;4531003649;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3795;;Pasar Rebo;12-Dec-23;Rp6.500.000;4531003651;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3796;;Sawangan;13-Dec-23;Rp6.500.000;4531003780;;01/01/25-31/12/25
DEIS;OTSUKA DISTRIBUTION;3770;;Medan;15-Dec-23;Rp6.500.000;4531003784;;01/01/25-31/12/25
WINSTON;ADMIRA GARUDA NUSANTARA;5687;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;20/06/25-19/06/28 ( 3 THN)
WINSTON;ADMIRA GARUDA NUSANTARA;5688;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5689;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5690;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5691;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5692;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5693;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5694;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5695;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5696;;PALEMBANG;20-Jun-25;Rp39.000.000;;02/PJB/AGN-SML/VI/2025;
WINSTON;ADMIRA GARUDA NUSANTARA;5914;;PALEMBANG;02-Sep-25;Rp45.000.000;;03/PJB/AGN-SML/VIII/2025;20/06/25-19/06/28 ( 3 THN)
WINSTON;ADMIRA GARUDA NUSANTARA;5915;;PALEMBANG;02-Sep-25;Rp45.000.000;;03/PJB/AGN-SML/VIII/2025;
DEIS;BAKRIE AUTOPARTS;2878;;BEKASI;16-Jan-23;Rp8.000.000;S024158;820/SML-R/I/2024;17/02/25-16/2/2026
DEIS;BAKRIE AUTOPARTS;2539;;BEKASI;13-May-23;Rp8.500.000;SPK/0523/020;820/SML-R/I/2024;
DEIS;BAKRIE AUTOPARTS;2834;;BEKASI;09-Jan-24;Rp8.500.000;SPK/0124/011;820/SML-R/I/2024;
DEIS;BAKRIE AUTOPARTS;5350;;BEKASI;03-Sep-24;Rp10.000.000;SPK/0925/023;064 PSM-FORKLIFT BA SML VIII 2025;01/09/25-16/02/26
DEIS;BAKRIE AUTOPARTS;3022;;BEKASI;03-Sep-25;Rp8.000.000;SPK/0825/011;064 PSM-FORKLIFT BA SML VIII 2025;
DEIS;BAKRIE AUTOPARTS;3028;;BEKASI;03-Sep-25;Rp8.000.000;SPK/0825/011;064 PSM-FORKLIFT BA SML VIII 2025;
DEIS;BAKRIE AUTOPARTS;2988;;BEKASI;04-Sep-25;Rp8.000.000;SPK/0825/011;064 PSM-FORKLIFT BA SML VIII 2025;
DEIS;CIPTA MULTI BUANA;5192;;TANGERANG;31-Mar-22;Rp24.000.000;294/PURC.CMBP/9/2025;;23/10/25-22/10/26
DEIS;CIPTA MULTI BUANA;1428;;TANGERANG;26-Sep-23;Rp12.900.000;295/PURC.CMBP/9/2025;;26/08/25-25/08/26
DEIS;CIPTA MULTI BUANA;2755;;TANGERANG;;Rp21.666.667;02/PURC.CMBP/12/2025;;01/10/25-30/09/27 (2 tahun)
DEIS;CIPTA MULTI BUANA;5289;;TANGERANG;30-Aug-24;Rp12.900.000;295/PURC.CMBP/9/2025;;26/08/25-25/08/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;2282;;SURABAYA;07-Oct-24;Rp12.500.000;GIT/25/080599;;08/07/25-07/07/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;5279;;SURABAYA;11-Nov-24;Rp12.500.000;;ada addendum;11/11/25-10/11/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;5585;;SURABAYA;17-Mar-25;Rp20.000.000;GIT/25/020145;;23/03/25-22/03/27 (2 THN)
DEIS;CJ LOGISTIC SERVICE INDONESIA;5586;;SURABAYA;17-Mar-25;Rp20.000.000;GIT/25/020146;;23/03/25-22/03/27 (2 THN) TAMBAH SB + 3JT
DEIS;CJ LOGISTIC SERVICE INDONESIA;2722;;BANDUNG;26-Jul-25;Rp30.500.000;GIT/25/050340;;26/07/25-25/07/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;2280;;BANDUNG;29-Jul-25;Rp13.000.000;;;29/07/25-2/07/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;5738;;SURABAYA;02-Aug-25;Rp6.000.000;GIT/25/121048;;04/08/25-03/08/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;5739;;SURABAYA;02-Aug-25;Rp6.000.000;GIT/25/080583;;04/08/25-03/08/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;5459;;SURABAYA;11-Aug-25;Rp21.000.000;GIT/25/080583;;13/08/25-12/08/25
DEIS;CJ LOGISTIC SERVICE INDONESIA;5281;;CIBITUNG;15-Dec-25;Rp22.000.000;GIT/25/110929;;15/12/25-14/12/26
DEIS;CJ LOGISTIC SERVICE INDONESIA;6029;;SURABAYA;13-Dec-25;;;;
DEIS;CJ LOGISTIC SERVICE INDONESIA;5531;;CIBITUNG;27-Jan-26;Rp22.000.000;GIT/26/010110;;27/01/26-26/01/27
DYAN;DAHO PNC;3630;;BATANG;21-Apr-25;Rp9.000.000;;069/SML-D/VIII/2025;21/04/25-20/04/26
DYAN;DAHO PNC;3376;;BATANG;29-Jul-25;Rp9.000.000;;069/SML-D/VIII/2025;29/07/25-28/08/26
DEIS;ENERGI SEJAHTERA MAS;3138;;DUMAI;14-Feb-25;Rp30.000.000;3100015897;;11/03/25-10/3/26
DEIS;ELECTRA MOBILITAS INDONESIA;5786;;CIKARANG;27-Aug-25;Rp11.000.000;PO/BULAN;;1 Thn
;;5804;;CIKARANG;02-Sep-25;Rp9.800.000;PO/BULAN;;1 Thn
DYAN;GEORG FISCHER;3598;;KARAWANG;28-Jun-21;Rp9.100.000;IDP / 75346057 / 1207;;
DYAN;GEORG FISCHER;2784;;KARAWANG;28-Jun-21;Rp9.100.000;IDL / 75346052 / 1207;;
DYAN;GEORG FISCHER;5242;;KARAWANG;08-Jul-24;Rp14.500.000;IDP / 75346054 / 1207;;
NANDA;HYUNDAI ENERGY;3870;;CIKARANG;04-Jun-24;Rp14.800.000;033/SML/V/2025;;05/06/25-04/06/26
NANDA;HYUNDAI ENERGY;3177;;CIKARANG;02-Feb-26;;033/SML/V/2025;;
DYAN;HONDA PRECUSION PARTS MANUFACTURING;5665;;CIKAMPEK;14-Jul-25;Rp12.500.000;;0001/D-SML/2025;1 TAHUN
DYAN;HONDA PRECUSION PARTS MANUFACTURING;5666;;CIKAMPEK;14-Jul-25;Rp12.500.000;;0001/D-SML/2025;
DYAN;HONDA PRECUSION PARTS MANUFACTURING;5667;;CIKAMPEK;14-Jul-25;Rp13.250.000;;0001/D-SML/2025;
DYAN;HONDA PRECUSION PARTS MANUFACTURING;5668;;CIKAMPEK;14-Jul-25;Rp13.250.000;;0001/D-SML/2025;
;HISYS ENGINEERING INDONESIA;3209;;;21-Jan-26;Rp14.000.000;PO;;3 bulan
TATA;ICI PAINTS;5012;;JABABEKA;20-Jan-25;Rp8.000.000;8080511797;;26/10/25-25/03/26
TATA;ICI PAINTS;3867;;JABABEKA;20-Aug-25;Rp8.500.000;8080488987;;20/10/25-19/01/26
TATA;ICI PAINTS;;;;;Rp9.500.000;8080488988;;
DEIS;INDO BHARAT RAYON;2985;;Purwakarta STORE;15-Nov-18;Rp17.800.000;2300047871;;14/09/25-13/12/25
DEIS;INDO BHARAT RAYON;5749;;;31-May-23;Rp18.500.000;2300047978;;01/10/25-31/12/25
DEIS;INDO BHARAT RAYON;2986;;;26-Jun-23;Rp18.500.000;2300047978;;
DEIS;INDO BHARAT RAYON;2754;;;07-Aug-24;Rp18.500.000;2300047978;;
DEIS;INDO BHARAT RAYON;5747;;RAW MATERIAL;19-Aug-25;Rp18.500.000;2300047978;;
DEIS;INDO BHARAT RAYON;3374;;;04-Jul-23;Rp18.500.000;2300047978;;
DEIS;INDO BHARAT RAYON;5748;;;24-Jun-23;Rp18.500.000;2300047978;;
DEIS;INDO BHARAT RAYON;3295;;;31-May-23;Rp5.500.000;2300047978;;
DEIS;INDO BHARAT RAYON;2902;;;23-Jun-23;Rp18.500.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3511;;;24-Jun-23;Rp13.800.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3512;;;24-Jun-23;Rp13.800.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3513;;;24-Jun-23;Rp13.800.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3516;;;24-Jun-23;Rp13.800.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3373;;WAREHOUSE;31-May-23;Rp13.800.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3002;;;23-Jun-23;Rp13.800.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3683;;;26-Jul-23;Rp21.000.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3684;;;26-Jul-23;Rp21.000.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3680;;;24-Jul-23;Rp21.000.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3681;;;25-Jul-23;Rp21.000.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3682;;;25-Jul-23;Rp21.000.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3679;;;24-Jul-23;Rp21.000.000;2300047324;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;1773;;SODIUM;25-Sep-23;Rp7.500.000;2300047298;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3731;;;25-Sep-23;Rp7.500.000;2300047298;;01/08/25-31/05/26
DEIS;INDO BHARAT RAYON;3613;;SULPHURE;06-May-24;Rp330.000;2300047096;;
DEIS;INDO BHARAT RAYON;3733;;MATERIAL;17-Nov-25;Rp7.500.000;2300047978;;01/10/25-31/12/25
DEIS;INDO BHARAT RAYON;2180;;;30-Dec-24;Rp7.500.000;2300047978;;01/10/25-31/12/25
DEIS;INDO BHARAT RAYON;5722;;;14-Jul-25;Rp20.000.000;2300047648;;01/09/25-31/05/26
DEIS;INDO BHARAT RAYON;5723;;WAREHOUSE;14-Jul-25;Rp20.000.000;2300047648;;01/09/25-31/05/26
DEIS;INDO BHARAT RAYON;5724;;;14-Jul-25;Rp20.000.000;2300047648;;01/09/25-31/05/26
DEIS;INDO BHARAT RAYON;3049;;;17-Nov-25;???;;;
DEIS;INDO BHARAT RAYON;3704;;;03-Dec-25;??;;;
DEIS;INTAN JAYA SOLUSI MEDIKA;5620;;JABABEKA;02-May-25;Rp16.500.000;2711/PB/IJMSIPCI08/2024;028/SML/ADD.1/V/2025;01/11/24-31/10/27
TATA;IGP INTERNASIONAL;5351;;KLATEN;05-Oct-24;Rp12.000.000;PO/BULAN;;754/R-SML/X/2024 12/10/24-11/10/25 (1 TAHUN)
TATA;KARYA INTI KARTON;1975;;CIKARANG;02-Feb-23;Rp11.500.000;PO/BULAN;;
;KARYA INTI KARTON;3363;;;20-Nov-25;;PO/BULAN;;
TATA;KADAKA;2018;;CILEUNGSI;02-May-25;Rp8.000.000;;001/RTL/SML-KAL/01/2026;
;KARYA PERDANA ENGINEERING;;;BEKASI;04-Jan-25;Rp5.800.000;PO/BULAN;;
;KARYA PERDANA ENGINEERING;1885;;JOMBANG;02-Oct-23;Rp13.000.000;PO/BULAN;;
;KARYA PERDANA ENGINEERING;3843;;SLEMAN;11-Jan-24;Rp7.500.000;PO/BULAN;;
;KARYA PERDANA ENGINEERING;3851;;SLEMAN;26 Okt 2024;Rp7.500.000;PO/BULAN;;
;KARYA PERDANA ENGINEERING;3852;;KLATEN;26 Okt 2024;Rp7.500.000;PO/BULAN;;
DYAN;KOHLER;1777;;GIIC CIKARANG;18-Jul-22;Rp37.000.000;4201175015IDJ2;;18/01/26-17/06/26 (6 BLN)
DYAN;KOHLER;5985;;GIIC CIKARANG;20-Oct-25;Rp26.500.000;po/bln;;
DYAN;KYORAKU BLOWMOLDING;5155;;KARAWANG;30-Apr-24;Rp13.500.000;;050/D-SML/VII/2025;15/05/25-14/05/26 (1 TAHUN)
DYAN;KYORAKU BLOWMOLDING;5212;;KARAWANG;02-Sep-24;Rp13.500.000;;050/D-SML/VII/2025;01/10/25-01/10/26 (1 TAHUN)
DYAN;KYORAKU BLOWMOLDING;5226;;KARAWANG;02-Sep-24;Rp13.500.000;;050/D-SML/VII/2025;01/10/25-01/10/26 (1 TAHUN)
TATA;KIRANA PERMATA;2848;;MUARA ANGKE;15-Dec-25;Rp16.000.000;PO/BULAN;mob-demob 7jt;
DEIS;LION SUPERINDO;5575;;;29-Jan-26;;;;
TATA;NUSANTARA EKSPRES KILAT (Shopee);2167;;MARUNDA;23-Feb-22;Rp5.850.000;SPXID-PO-122390-1;;(01/03/25-28/02/26)
TATA;NUSANTARA EKSPRES KILAT (Shopee);2150;;MARUNDA;23-Feb-22;Rp5.850.000;SPXID-PO-122390-1;;
TATA;NUSANTARA EKSPRES KILAT (Shopee);2155;;MARUNDA;23-Feb-22;Rp5.850.000;SPXID-PO-122390-1;;
TATA;NS BLUE SCOPE;5259;;CILEGON;29-Aug-24;Rp8.000.000;PO/BULAN;;
TATA;NS BLUE SCOPE;5258;;CILEGON;29-Aug-24;Rp21.000.000;PO/BULAN;;
TATA;NS BLUE SCOPE;5257;;CILEGON;29-Aug-24;Rp24.000.000;PO/BULAN;;
TATA;NS BLUE SCOPE;5328;;CILEGON;03-Dec-24;Rp87.000.000;PO/BULAN;;
DEIS;NON FERINDO;2762;;TANGERANG;25-Jan-22;Rp9.000.000;PO/BULAN;;
DEIS;NON FERINDO;2062;;TANGERANG;21-Aug-21;Rp9.000.000;PO/BULAN;;
DEIS;NON FERINDO;3730;;TANGERANG;21-Aug-21;Rp9.000.000;PO/BULAN;;
DEIS;NON FERINDO;3754;;TANGERANG;05-Dec-24;Rp12.000.000;PO/BULAN;;
DEIS;Oji Sinarmas Packaging;2891;;DELTAMAS;22-Feb-21;Rp9.700.000;;;
DEIS;Oji Sinarmas Packaging;3165;;DELTAMAS;26-Jul-22;Rp32.700.000;;;
DEIS;Oji Sinarmas Packaging;2892;;DELTAMAS;19-Apr-21;Rp14.700.000;;;
DEIS;Oji Sinarmas Packaging;2890;;DELTAMAS;21-Apr-21;Rp9.700.000;;;
DEIS;Oji Sinarmas Packaging;2889;;DELTAMAS;02-Oct-21;Rp10.700.000;;;
DEIS;Oji Sinarmas Packaging;3252;;DELTAMAS;22-Dec-21;Rp32.700.000;;;
DEIS;PURINUSA EKA PERSADA;5260;;SUBANG;26-Dec-22;Rp60.000.000;71112754;;27/10/24-26/10/27
DEIS;PURINUSA EKA PERSADA;3924;;SUBANG;29-Oct-24;Rp39.900.000;71112753;;01 /11/24-31/10/27
DEIS;PURINUSA EKA PERSADA;3180;;SUBANG;30-May-25;Rp38.900.000;71113594;;01/06/25-31/05/28
DEIS;PURINUSA EKA PERSADA;6044;;BANDUNG;29-Nov-25;Rp36.500.000;71113941;;01/12/25-30/11/28
DEIS;PURINUSA EKA PERSADA;6045;;BANDUNG;01-Dec-25;Rp57.500.000;71113942;;01/12/25-30/11/28
DEIS;PURINUSA EKA PERSADA;3163;;BANDUNG;05-Dec-25;Rp36.500.000;71114021;;01/12/25-28/02/26
DEIS;PURINUSA EKA PERSADA;3930;;BANDUNG;28-Oct-24;Rp38.900.000;;;
DEIS;PURINUSA EKA PERSADA;3931;;BANDUNG;28-Oct-24;Rp38.900.000;71112786;;
DEIS;PURINUSA EKA PERSADA;3934;;BANDUNG;28-Oct-24;Rp38.900.000;;;
DEIS;PURINUSA EKA PERSADA;2621;;BAWEN;27-Jun-23;Rp48.500.000;71113301;;1/1/25-31/12/25
DEIS;PURINUSA EKA PERSADA;3955;;BAWEN;07-Oct-24;Rp48.500.000;71113303;;1/1/25-31/12/25
DEIS;PURINUSA EKA PERSADA;3854;;BAWEN;07-Oct-24;Rp28.500.000;71113302;;1/1/25-31/12/25
DEIS;PURINUSA EKA PERSADA;3737;;BANDUNG;29-May-24;Rp7.500.000;71113194;kontrak smpe apr 2028;01/05/25-30/04/28
DEIS;PURINUSA EKA PERSADA;3741;;BANDUNG;05-Nov-25;Rp13.000.000;71113194;blm bisa tagih dari november, masalah perubahan harga;01/05/25-30/04/28
DEIS;PURINUSA EKA PERSADA;3860;;SIDOARJO;25-Jun-24;Rp15.300.000;71113230;kontrak smpe apr 2028;01/05/25-30/04/27
DEIS;PURINUSA EKA PERSADA;3641;;SIDOARJO;03-May-25;Rp16.300.000;;;
DEIS;PROKEMAS (MY PACK);2152;;CIBITUNG;04-Apr-22;;;;
DEIS;PROKEMAS (MY PACK);1974;;CIBITUNG;25-Jun-21;;;;
DEIS;PROKEMAS (MY PACK);5563;;CIBITUNG;11-Mar-25;Rp12.000.000;;;
DEIS;PROKEMAS (MY PACK);5564;;CIBITUNG;11-Mar-25;Rp12.000.000;;;
DEIS;PROKEMAS (MY PACK);5565;;CIBITUNG;11-Mar-25;Rp12.000.000;;;
DEIS;PROKEMAS (MY PACK);5566;;CIBITUNG;11-Mar-25;Rp12.000.000;;;
DEIS;PROKEMAS (MY PACK);5062;;CIBITUNG;07-May-25;Rp30.500.000;;;
DEIS;PROKEMAS (MY PACK);5604;;CIBITUNG;07-May-25;Rp30.500.000;;;
DEIS;PROKEMAS (MY PACK);5606;;CIBITUNG;07-May-25;Rp30.500.000;;;
DEIS;PROKEMAS (MY PACK);5608;;CIBITUNG;07-May-25;Rp30.500.000;;;
DEIS;PROKEMAS (MY PACK);5643;;CIBITUNG;12-Jun-25;Rp12.000.000;;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5162;;84;26-Feb-25;Rp10.100.000;4504774696-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5539;;84;26-Feb-25;Rp10.100.000;4504774696-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5610;;BINTANG AGUNG;08-May-25;Rp12.400.000;4504774699-GL1;PO PER 1 thn aja;01/06/25-31/05/26
DEIS;PAPANDAYAN COCOA INDUSTRIES;5609;;BINTANG AGUNG;08-May-25;Rp12.400.000;4504774699-GL1;PO PER 1 thn aja;01/06/25-31/05/26
DEIS;PAPANDAYAN COCOA INDUSTRIES;5599;;MENGGER;09-May-25;Rp9.800.000;4504774693-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5611;;MENGGER;09-May-25;Rp12.400.000;4504774699-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5612;;MENGGER;09-May-25;Rp12.400.000;4504774699-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5613;;MENGGER;09-May-25;Rp12.400.000;4504774699-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5186;;MENGGER;13-May-25;Rp12.400.000;4504774696-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5616;;MENGGER;13-May-25;Rp17.300.000;4504774693-GL1;;
DEIS;PAPANDAYAN COCOA INDUSTRIES;5615;;MENGGER;13-May-25;Rp17.300.000;4504774693-GL1;;
DEIS;RECKKIT BENCKIZER;3255;;DIV. MONAS;18-Jan-23;Rp5.850.000;78863;;(22/10/25-21/01/26)
DEIS;RECKKIT BENCKIZER;3256;;DIV. MONAS;18-Jan-23;Rp5.850.000;78863;;(22/10/25-21/01/26)
DEIS;RECKKIT BENCKIZER;3258;;DIV. MONAS;18-Jan-23;Rp5.850.000;78863;;(22/10/25-21/01/26)
DEIS;RECKKIT BENCKIZER;3257;;DIV. WAREHOUSE;18-Jan-23;Rp5.850.000;po/bulan;;po/bulan
DEIS;RECKKIT BENCKIZER;3259;;DIV. WAREHOUSE;18-Jan-23;Rp5.850.000;;;
DEIS;RECKKIT BENCKIZER;3121;;DIV. WAREHOUSE;19-Jan-23;Rp13.500.000;;;
DEIS;RECKKIT BENCKIZER;3116;;DIV. WAREHOUSE;19-Jan-23;Rp13.500.000;;;
DEIS;RECKKIT BENCKIZER;3133;;DIV. WAREHOUSE;19-Jan-23;Rp13.500.000;;;
DEIS;RECKKIT BENCKIZER;3404;;DIV. WAREHOUSE;21-Mar-23;Rp12.300.000;;;
DEIS;RECKKIT BENCKIZER;3405;;DIV. WAREHOUSE;21-Mar-23;Rp12.300.000;;;
