id_inventory_unit;no_unit;no_unit_na;serial_number;id_po;tahun_unit;status_unit_id;lokasi_unit;departemen_id;tanggal_kirim;keterangan;harga_sewa_bulanan;rate_changed_at;harga_sewa_harian;kontrak_id;on_hire_date;off_hire_date;customer_id;customer_location_id;area_id;tipe_unit_id;model_unit_id;kapasitas_unit_id;model_mast_id;tinggi_mast;sn_mast;model_mesin_id;sn_mesin;roda_id;ban_id;valve_id;created_at;updated_at;aksesoris;spk_id;delivery_instruction_id;di_workflow_id;workflow_status;hour_meter;contract_disconnect_date;contract_disconnect_stage;is_temporary_assignment;maintenance_location;temporary_for_contract_id;expected_return_date;asset_tag;acquisition_cost;depreciation_method;useful_life_years;salvage_value;fuel_type;ownership_status;warehouse_location_id
2778;2878;NULL;CT14E-21917;NULL;2021;7;BAKRIE AUTOPARTS;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp8,000,000;18/02/2026 21:16;NULL;340;16/01/2023;NULL;17;36;364;6;16;24;NULL;NULL;NULL;4;S4S-350973;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2779;2879;NULL;CT14E-21919;NULL;2021;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;16;24;NULL;NULL;NULL;4;S4S-350969;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2780;2880;NULL;CT14E-21918;NULL;2021;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;16;24;NULL;NULL;NULL;4;S4S-350967;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2781;2881;NULL;CT14E-21916;NULL;2021;7;KONTRAK KASMAJI (06-11-2024);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp9,800,000;18/02/2026 21:16;NULL;298;NULL;NULL;111;195;361;6;16;24;NULL;NULL;NULL;4;S4S-350966;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2782;2882;NULL;Q1BA06521;NULL;2021;11;07-05-2025 FR MY PACK/PROKEMAS;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;0;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2783;2883;NULL;T8BA00034;NULL;2021;7;OKI PULP AND PAPER;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;18/02/2026 21:16;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;0;30;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2784;2884;NULL;T8BA00035;NULL;2021;1;11-10-2025 FR AMBIL UNIT IKPP PERAWANG;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;18/02/2026 21:16;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;0;30;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2785;2885;NULL;I9BA06339;NULL;2021;12;02-05-2025 FR INDAH KIAT TANGGERANG;2;NULL;;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;10;0;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2786;2886;NULL;I9BA06342;NULL;2021;7;TEKPAK (21-05-2025);2;NULL;;NULL;18/02/2026 21:16;NULL;945;NULL;NULL;219;346;422;10;0;19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2787;2887;NULL;HHKHHN16KF0001097;NULL;2021;13;DIJUAL RONGSOK (BPK. PREDI PT. LENTERA 03-10-2025);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;0;22;NULL;NULL;NULL;4;WC30D75507;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2788;2888;NULL;36707;NULL;2021;7;CIPTA NIAGA SEMESTA BEREBES 08-02-2025;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp8,000,000;18/02/2026 21:16;NULL;339;NULL;NULL;38;67;403;7;70;22;NULL;NULL;NULL;4;AB25391;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2789;2889;NULL;36718;NULL;2021;7;OJI SINARMAS;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp10,700,000;18/02/2026 21:16;NULL;;02/10/2021;NULL;158;258;416;7;70;22;NULL;NULL;NULL;4;AB25415;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2790;2890;NULL;32356;NULL;2021;7;KONTRAK OJI SINARMAS AFTER REPAIR (11-04-2025);2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp9,700,000;18/02/2026 21:16;NULL;;21/04/2021;NULL;158;258;416;7;68;15;NULL;NULL;NULL;4;AA16308;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2791;2891;NULL;32419;NULL;2021;7;OJI SINARMAS;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp9,700,000;18/02/2026 21:16;NULL;;22/02/2021;NULL;158;258;416;7;68;15;NULL;NULL;NULL;NULL;AA16421;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2792;2892;NULL;32715;NULL;2021;7;OJI SINARMAS;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp14,700,000;18/02/2026 21:16;NULL;;19/04/2021;NULL;158;258;416;7;68;15;NULL;NULL;NULL;NULL;AA16703;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2793;2893;NULL;CT14E-22374;NULL;2022;7;WORKSHOP HIDUP;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;16;24;NULL;NULL;NULL;4;S4S-358266;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2794;2894;NULL;CT14E-22377;NULL;2022;7;19-12-2025 AMBIL UNIT FR CIPTA MORTAR SEMARANG;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;16;24;NULL;NULL;NULL;4;S4S-358268;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2795;2895;NULL;30E32664;NULL;2021;7;INDAH KIAT PULP AND PAPER;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;149;33;42;NULL;NULL;9;6BG1-400040;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2796;2896;NULL;30E32696;NULL;2021;11;17-09-2025 FR AMBIL UNIT IKPP PERAWANG;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;149;33;42;NULL;NULL;9;6BG1-397673;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2797;2897;NULL;257D00604;NULL;2021;7;LX PANTOS( HLI);2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp9,000,000;18/02/2026 21:16;NULL;;19/04/2024;NULL;137;232;19;7;154;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2798;2898;NULL;257D00470;NULL;2021;7;HLI-LX PANTOS 31-12-2024;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp9,000,000;18/02/2026 21:16;NULL;;NULL;NULL;137;232;19;7;154;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2799;2899;NULL;257D00471;NULL;2021;7;SUPERNOVA;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp11,400,000;18/02/2026 21:16;NULL;313;15/10/2021;NULL;215;337;405;7;154;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2800;2900;NULL;257D00516;NULL;2021;7;SUPERNOVA;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp10,800,000;18/02/2026 21:16;NULL;910;31/01/2022;NULL;215;337;405;7;154;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
2801;2901;NULL;257D00517;NULL;2021;7;SUPERNOVA;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;Rp10,800,000;18/02/2026 21:16;NULL;910;31/01/2022;NULL;215;337;405;7;154;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
