unit_id;no_unit;nama_customer;customer_id;lokasi_db;lokasi_mentah;merk;model;tipe;kapasitas;tahun;nomor_po;no_kontrak;awal_kontrak;akhir_kontrak;harga;sumber_data
1560;1660;"PT LOGISALL SERVIS INDONESIA";134;"Cabang Medan";SURABAYA;NISSAN;T1B2L25U-3F430;ELECTRIC;2.5;2015;;SLSI0006/01-24/MA0001R;2024-01-26;2025-01-25;22000000;"Marketing, Service, Acc"
2681;2781;"PT MARUHACHI INDONESIA";139;"Plant EJIP";MM2100;TOYOTA;62-8FD25;DIESEL;2.5;2021;PORD-25P1-00006495;;2026-01-01;2026-02-28;;"Marketing, Service, Acc"
3722;3822;"PT MEGMILK SNOW BRAND INDONESIA";142;"Plant Jababeka";"JABABEKA - 2";HELI;CBD30J-RLI;ELECTRIC;2.1;2023;26300070;085/SML/X/2025;2025-12-02;2026-03-01;7000000;"Marketing, Service, Acc"
4720;5820;"PT MEGMILK SNOW BRAND INDONESIA";142;"Plant Jababeka";"CIKARANG 2";HELI;CBD30-460;ELECTRIC;2.1;2025;25300702;085/SML/X/2025;2025-10-10;2026-03-09;7000000;"Marketing, Service, Acc"
3646;3746;"PT MIZUSHIMA METAL WORKS INDONESIA";145;"Plant Cikarang";KARAWANG;HELI;CPCD30-M1K2;DIESEL;2.1;2023;;690/D-SML/III/2024;2024-03-01;2027-03-01;6800000;"Marketing, Service, Acc"
3651;3751;"PT MIZUSHIMA METAL WORKS INDONESIA";145;"Plant Cikarang";KARAWANG;HELI;CPCD30-M1K2;DIESEL;2.1;2023;;690/D-SML/III/2024;2024-03-01;2027-03-01;6800000;"Marketing, Service, Acc"
3753;3853;"Mulia Glass";149;"Plant Cikarang";JABABEKA;HELI;CPCD25-M1K2;DIESEL;;2023;4720035009;"007/PUR/MG/IV/2025 (Hanya lampirkan PO SAJA)";2025-01-01;2027-12-31;10000000;"Marketing, Service, Acc"
3755;3855;"Mulia Glass";149;"Plant Cikarang";JABABEKA;HELI;CPCD25-M1K2;DIESEL;;2023;4720035010;"007/PUR/MG/IV/2025 (Hanya lampirkan PO SAJA)";2025-01-01;2027-12-31;10000000;"Marketing, Service, Acc"
4090;5190;"Mulia Glass";149;"Plant Cikarang";JABABEKA;HELI;CPCD55-M4G3;DIESEL;;2024;4720035011;"007/PUR/MG/IV/2025 (Hanya lampirkan PO SAJA)";2025-01-01;2027-12-31;17500000;"Marketing, Service, Acc"
4291;5391;"Mulia Glass";149;"Plant Cikarang";JABABEKA;HELI;CPCD50-M4G3;DIESEL;;2024;4720035012;"007/PUR/MG/IV/2025 (Hanya lampirkan PO SAJA)";2025-01-01;2027-12-31;17500000;"Marketing, Service, Acc"
2251;2351;"PT MULIA RAYA AGRIJAYA";147;"Gudang Cikarang";HYUNDAI;TOYOTA;62-8FD25;DIESEL;2.5;2019;643/SML/VII/2023;PO-JKT-ALL-2025-06-00206;2026-01-01;;7500000;"Marketing, Service, Acc"
2209;2309;"PT MULIA RAYA AGRIJAYA";146;"Plant Rancaekek";DELTAMAS;CROWN;RDS795S-32TT442;ELECTRIC;1.6;2019;643/SML/VII/2023;PO-JKT-ALL-2025-06-00206;2026-01-01;;30000000;"Marketing, Service, Acc"
2214;2314;"PT MULIA RAYA AGRIJAYA";146;"Plant Rancaekek";"CIKARANG 2";CROWN;RD5795S-32TT442;ELECTRIC;1.6;2019;021/MRA/JKT-LOG-PRO/;PO-JKT-ALL-2025-06-00206;2026-01-01;;30000000;"Marketing, Service, Acc"
2215;2315;"PT MULIA RAYA AGRIJAYA";146;"Plant Rancaekek";"CIKARANG 2";CROWN;RD5795S-32TT442;ELECTRIC;1.6;2019;;PO-JKT-ALL-2025-06-00072;2026-01-01;;30000000;"Marketing, Service, Acc"
4330;5430;"PT NGK CERAMICS INDONESIA";151;"Plant Cikarang";EJIP;TOYOTA;8FBN15;ELECTRIC;1.5;2024;;006/SML-NGK/II/2025;2025-03-01;2026-02-28;8800000;"Marketing, Service, Acc"
4331;5431;"PT NGK CERAMICS INDONESIA";151;"Plant Cikarang";EJIP;TOYOTA;8FBN15;ELECTRIC;1.5;2024;;006/SML-NGK/II/2025;2025-03-01;2026-02-28;8800000;"Marketing, Service, Acc"
4481;5581;"PT NGK CERAMICS INDONESIA";151;"Plant Cikarang";EJIP;TOYOTA;8FBN15;ELECTRIC;1.5;2024;;006/SML-NGK/II/2025;2025-03-01;2026-02-28;8800000;"Marketing, Service, Acc"
4482;5582;"PT NGK CERAMICS INDONESIA";151;"Plant Cikarang";EJIP;TOYOTA;8FBN15;ELECTRIC;1.5;2024;;006/SML-NGK/II/2025;2025-04-01;2026-03-31;8800000;"Marketing, Service, Acc"
1289;1389;"PT NISSIN JAYA INDONESIA";152;"Cabang Deltamas";DELTAMAS;JUNGHEINRICH;ETV214-1150-8300DZ;ELECTRIC;1.4;2014;;044/D-SML/VII/2025;2023-08-01;2026-07-31;17000000;"Marketing, Service, Acc"
1326;1426;"PT NISSIN JAYA INDONESIA";152;"Cabang Deltamas";DELTAMAS;YALE;FB25PZ;ELECTRIC;2.5;2014;;044/D-SML/VII/2025;2023-08-01;2026-07-31;11500000;"Marketing, Service, Acc"
1329;1429;"PT NISSIN JAYA INDONESIA";152;"Plant Cibitung";DELTAMAS;YALE;FB25PZ;ELECTRIC;2.5;2014;;044/D-SML/VII/2025;2023-08-01;2026-07-31;11500000;"Marketing, Service, Acc"
1331;1431;"PT NISSIN JAYA INDONESIA";152;"Cabang Deltamas";DELTAMAS;JUNGHEINRICH;ETV214-1150-8300DZ;ELECTRIC;1.4;2014;;044/D-SML/VII/2025;2023-08-01;2026-07-31;17000000;"Marketing, Service, Acc"
3200;3300;"PT NISSIN JAYA INDONESIA";152;"Cabang Deltamas";DELTAMAS;HELI;CPD25;ELECTRIC;2.5;2022;;639/D-SML/VII/2023;2023-07-03;2026-08-31;12000000;"Marketing, Service, Acc"
4056;5156;"PT NISSIN JAYA INDONESIA";152;"Plant Cibitung";CIBITUNG;HELI;CPD25-GB2LI-M;ELECTRIC;2.5;2024;;639/D-SML/VII/2023;2023-07-03;2026-08-31;12000000;"Marketing, Service, Acc"
2472;2572;"PT NISSIN JAYA INDONESIA";152;"Plant Cibitung";CIBITUNG;JUNGHEINRICH;ETV120n-1150-11510DZ;ELECTRIC;1.1;2019;;"123/D-SML/I/2026 ADDENDUM V";2026-01-01;2026-12-31;17000000;"Marketing, Service, Acc"
4107;5207;"PT NISSIN JAYA INDONESIA";152;"Plant Cibitung";CIBITUNG;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;1.5;2024;;"123/D-SML/I/2026 ADDENDUM V";2026-01-01;2026-12-31;17000000;"Marketing, Service, Acc"
4159;5259;"PT NS BLUESCOPE INDONESIA";154;"Plant Cilegon";CILEGON;TOYOTA;FDZN25;DIESEL;2.5;;PO/BULAN;PO/Bulan;;;8000000;"Marketing, Service, Acc"
4158;5258;"PT NS BLUESCOPE INDONESIA";154;"Plant Cilegon";CILEGON;TCM;FD50T9;DIESEL;4.1;2024;PO/BULAN;PO/Bulan;;;21000000;"Marketing, Service, Acc"
4157;5257;"PT NS BLUESCOPE INDONESIA";154;"Plant Cilegon";CILEGON;TCM;FD70Z8;DIESEL;6.1;2024;PO/BULAN;PO/Bulan;;;24000000;"Marketing, Service, Acc"
4228;5328;"PT NS BLUESCOPE INDONESIA";154;"Plant Cilegon";CILEGON;HELI;CPCD250-VZ2-12III;DIESEL;24.1;2024;PO/BULAN;PO/Bulan;;;87000000;"Marketing, Service, Acc"
1123;1223;"PT NUTRIBEV SINERGY INDONESIA";157;;;CAT;GP30ND;DIESEL;2.1;2013;;C240008331;2025-01-01;2025-06-01;13000000;Marketing
4489;5589;"PT PRIMACORR MANDIRI";173;"Plant Cikupa";CIKUPA;HELI;CPD50-GB2LI;ELECTRIC;4.1;2025;1012313;13/08/4671;2025-03-14;2028-03-13;25000000;"Marketing, Service, Acc"
4614;5714;"PT PRIMACORR MANDIRI";173;"Plant Cikupa";CIKUPA;HELI;CPD50-GB2LI;ELECTRIC;4.1;2025;;1013210/079/SML/X/2025;2025-10-07;2028-10-06;22000000;"Marketing, Service, Acc"
2633;2733;"PT PRIMACORR MANDIRI";173;CIKUPA;CIKUPA;HYUNDAI;25B-9F;ELECTRIC;2.5;2020;1014203;1014203;2026-01-01;31-06-26;7500000;"Marketing, Acc"
3436;3536;"PT RESTU AGUNG NAROGONG";181;"Plant Karawang";SUKABUMI;TOYOTA;FDZN30;DIESEL;2.1;2023;PO00060397;841-RAN-PT.SML-BIP-III-2025;2025-01-08;2026-08-07;12900000;"Marketing, Service, Acc, Acc"
1913;2013;"PT RUSLI JAGAT UTAMA";143;"Plant Karawang";KARAWANG;TOYOTA;62-8FD30;DIESEL;2.1;2017;;"PO PERBULAN";;;9000000;"Marketing, Service, Acc"
2011;2111;"PT RUSLI JAGAT UTAMA";206;"Head Office Cikarang";JABABEKA;CAT;"DP25ND-C / 2SP30";DIESEL;2.5;2018;;"PO PERBULAN";;;8000000;"Marketing, Service, Acc"
4697;5797;"PT SAMSUNG SDS GLOBAL INDONESIA";187;"Gudang Surabaya";SURABAYA;HELI;CBD30-460;ELECTRIC;2.1;2025;;"KONTRAK SEIN-S";2026-01-01;31-212-27;5500000;"Marketing, Service, Acc"
4322;5422;"PT SAMSUNG SDS GLOBAL INDONESIA";187;"Gudang Surabaya";SURABAYA;HELI;CBD30-460;ELECTRIC;2.1;2025;;"ada kontrak";2026-01-01;31-212-27;5500000;"Marketing, Service, Acc"
4932;6032;"PT SAMSUNG SDS GLOBAL INDONESIA";187;"Gudang Surabaya";SURABAYA;JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;1.1;2025;;"KONTRAK SEIN-S";2026-01-01;31-212-27;19500000;"Marketing, Service, Acc"
4931;6031;"PT SAMSUNG SDS GLOBAL INDONESIA";187;"Gudang Surabaya";SURABAYA;JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;1.1;2025;;"KONTRAK SEIN-S";2026-01-01;31-212-27;19500000;"Marketing, Service, Acc"
4483;5583;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;"ETV MC320-1150-11510DZ";ELECTRIC;1.1;2025;PO2025040111;PO2025040111;2025-03-22;2026-03-21;24000000;"Marketing, Service, Acc"
4484;5584;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;"ETV MC320-1150-11510DZ";ELECTRIC;1.1;2025;PO2025040111;PO2025040111;2025-03-22;2026-03-21;24000000;"Marketing, Service, Acc"
4706;5806;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;ETVMC320-1150-1151DZ;ELECTRIC;1.1;2025;PO2026010064;PO2026010064;2026-01-11;2026-02-10;20000000;"Marketing, Service, Acc"
4659;5759;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CPD20-GB2LI-M;ELECTRIC;1.1;2025;PO2025100102;PO2025100102;2025-11-01;2027-07-31;10500000;"Marketing, Service, Acc"
4707;5807;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;ETVMC320-1150-1151DZ;ELECTRIC;1.1;2025;PO2025090054;PO2025090054;2025-11-01;2027-07-31;20000000;"Marketing, Service, Acc"
4816;5916;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;TOYOTA;8FBN25;ELECTRIC;2.5;2025;PO2025090054;PO2025090054;2025-11-01;2027-07-31;10500000;"Marketing, Service, Acc"
4710;5810;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;ETVMC320-1150-10520DZ;ELECTRIC;1.1;2025;PO2025090054;PO2025090054;2025-11-01;2027-07-31;20000000;"Marketing, Service, Acc"
4712;5812;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;1.1;2025;PO2025090054;PO2025090054;2025-11-01;2027-07-31;19500000;"Marketing, Service, Acc"
4711;5811;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;1.1;2025;PO2025090054;PO2025090054;2025-11-01;2027-07-31;20000000;"Marketing, Service, Acc"
4807;5907;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD30-460;ELECTRIC;2.1;2025;PO2025100047;PO2025100047;2025-11-01;2027-07-31;6000000;"Marketing, Service, Acc"
4765;5865;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD30-UGD;ELECTRIC;2.1;2025;PO2025100047;PO2025100047;2025-11-01;2027-07-31;6800000;"Marketing, Service, Acc"
4890;5990;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD30-UGD;ELECTRIC;2.1;2025;PO2025100047;PO2025100047;2025-11-01;2027-07-31;6000000;"Marketing, Service, Acc"
4766;5866;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD30-460;ELECTRIC;2.1;2025;PO2025100047;PO2025100047;2025-11-01;2027-07-31;6800000;"Marketing, Service, Acc"
4782;5882;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD30-460;ELECTRIC;2.1;2025;PO2025100047;PO2025100047;2025-11-01;2027-07-31;6800000;"Marketing, Service, Acc"
4892;5992;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD30-UGD;ELECTRIC;2.1;2025;PO2025100047;PO2025100047;2025-11-01;2027-07-31;6000000;"Marketing, Service, Acc"
4785;5885;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;HELI;CBD25-460;ELECTRIC;2.5;2025;;PO2025100047;2025-11-01;2027-07-31;6800000;"Marketing, Service"
3285;3385;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;ETV120n-1150-10520DZ;ELECTRIC;1.1;2023;PO2025110245;PO2025110245;2025-11-10;2026-01-10;20000000;"Marketing, Service, Acc"
4462;5562;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Delta Silicon";"CIKARANG 2";JUNGHEINRICH;"ETV MC320-1150-11510DZ";ELECTRIC;1.1;2025;PO2025040111;;2025-03-22;2026-03-21;;"Marketing, Service, Acc"
2480;2580;"PT SAMUDERA LOGISTICS SERVICES";188;"Gudang Deltamas";DELTAMAS;JUNGHEINRICH;ETV120n-1150-10520DZ;ELECTRIC;1.1;2019;;SPARE;;;;"Marketing, Service"
3589;3689;"PT SANKO GOSEI TECHNOLOGY INDONESIA";189;"Plant Karawang";KARAWANG;TOYOTA;FGZN25;DIESEL;2.5;2022;;644/SML/VIII/2023;2023-08-23;2026-08-22;11200000;"Marketing, Service, Acc"
3673;3773;"PT SANKO GOSEI TECHNOLOGY INDONESIA";189;"Plant Karawang";KARAWANG;TOYOTA;32-8FG25;DIESEL;2.5;2023;;644/SML/VIII/2023;2023-08-23;2026-08-22;11200000;"Marketing, Service, Acc"
3674;3774;"PT SANKO GOSEI TECHNOLOGY INDONESIA";189;"Plant Karawang";KARAWANG;TOYOTA;32-8FG25;DIESEL;2.5;2023;;644/SML/VIII/2023;2023-08-23;2026-08-22;11200000;"Marketing, Service, Acc"
3675;3775;"PT SANKO GOSEI TECHNOLOGY INDONESIA";189;"Plant Karawang";KARAWANG;TOYOTA;32-8FG25;DIESEL;2.5;2023;;644/SML/VIII/2023;2023-08-23;2026-08-22;11200000;"Marketing, Service, Acc"
4684;5784;"PT SANKO GOSEI TECHNOLOGY INDONESIA";189;"Plant Karawang";KARAWANG;TOYOTA;8FBR18;ELECTRIC;1.8;2025;;RFQ/25/02/3152;2025-09-05;2028-08-07;15000000;"Marketing, Service, Acc"
4685;5785;"PT SANKO GOSEI TECHNOLOGY INDONESIA";189;"Plant Karawang";KARAWANG;TOYOTA;8FBR18;ELECTRIC;1.8;2025;;RFQ/25/02/3152;2025-09-05;2028-08-07;15000000;"Marketing, Service, Acc"
3492;3592;"PT SASA INTI";191;"Plant Jababeka";"JABABEKA - 1";TOYOTA;8FBN25;ELECTRIC;2.5;2023;4121132952;4121169700;2024-07-18;2026-01-17;12500000;"Marketing, Service, Acc"
3026;3126;"PT SASA INTI";191;"Plant Jababeka";"JABABEKA - 1";JUNGHEINRICH;EFGMC325-1150-4700DZ;ELECTRIC;1.5;2022;4121146426;4121169696;2025-04-28;2025-12-27;12500000;"Marketing, Service, Acc"
4161;5261;"PT SASA INTI";191;"Plant Jababeka";"JABABEKA - 1";TOYOTA;8FBE20;ELECTRIC;1.1;2024;4121133703;;2025-07-16;2026-01-15;12500000;"Marketing, Service, Acc"
4428;5528;"PT SEMEN JAWA";194;"Plant Sukabumi";SUKABUMI;HELI;CPC30-WS1K2;DIESEL;2.1;2024;4031027828;4032006905;2025-12-01;2026-03-31;14250000;"Marketing, Service, Acc"
3983;5083;"PT SEMEN JAWA";194;"Plant Sukabumi";SUKABUMI;HELI;CPD30-GB2LI-M;ELECTRIC;2.1;2023;4033004598;4033004598;2025-03-01;2026-03-01;14000000;"Marketing, Service, Acc"
4681;5781;"PT SEMEN JAWA";194;"Plant Sukabumi";SUKABUMI;HELI;CPD30-GB6LI-S;ELECTRIC;2.1;2024;4032006550;4032006550;2025-08-20;2026-07-19;14000000;"Marketing, Service, Acc"
4067;5167;"PT SEMEN JAWA";194;"Plant Sukabumi";SUKABUMI;HELI;CPD30-GB6LI-S;ELECTRIC;2.1;2024;4032006550;4032006550;2025-08-07;2026-07-06;14000000;"Marketing, Service, Acc"
4072;5172;"PT SEMEN JAWA";194;"Plant Sukabumi";SUKABUMI;HELI;CPD30-GB6LI-S;ELECTRIC;2.1;2024;4032006550;4032006550;2025-08-06;2026-07-05;14000000;"Marketing, Service, Acc"
2898;2998;"PT SEMEN JAWA";194;"Plant Sukabumi";SUKABUMI;HELI;CPD30-GB3LI-M;ELECTRIC;2.1;2022;;059/SENFU-SML/ADD/V/VII;2025-09-01;2026-03-01;14500000;"Marketing, Service, Acc"
4146;5246;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;TOYOTA;8FBN25;ELECTRIC;2.5;2024;;"003/CL/VDR-AMD/SOI/12/25 ADD II";2025-10-01;2026-09-30;12500000;"Marketing, Service"
3603;3703;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;Heli;CPD25-GB3LI-M;ELECTRIC;2.5;2023;;003/CL/VDR-AMD/SOI/12/25;2025-10-01;2026-09-30;12500000;"Marketing, Service, Acc"
3343;3443;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CBD30J;ELECTRIC;2.1;2023;;003/CL/VDR-AMD/SOI/12/25;2025-10-01;2026-09-30;6000000;"Marketing, Service, Acc"
3097;3197;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CBD30J;ELECTRIC;2.1;2022;;"003/CL/VDR-AMD/SOI/12/25 ADD II";2025-10-01;2026-09-30;6000000;"Marketing, Service"
4244;5344;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CPD20-GB6LI-S;ELECTRIC;1.1;2024;;003/CL/VDR-AMD/SOI/12/25;2025-10-01;2026-09-30;12500000;"Marketing, Service, Acc"
4190;5290;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Karawang";KARAWANG;TOYOTA;8FBN25;ELECTRIC;2.5;2024;;814/SML-R/XI/2024;2024-12-01;2025-11-30;12000000;"Marketing, Service, Acc"
4143;5243;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Karawang";KARAWANG;TOYOTA;8FBN25;ELECTRIC;2.5;2024;;CKR/PO/25/04/21/001;2025-07-23;2026-01-23;12000000;"Marketing, Service, Acc"
2701;2801;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";TANGERANG;TCM;FB25P-80C-3F470;ELECTRIC;2.5;2021;;004/CL/VDR/SCI/04/25;2025-04-08;2026-04-07;13500000;"Marketing, Service"
4580;5680;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CBD30-460;ELECTRIC;2.1;2025;;001/CL/VDR-AMD/SCI/06/25;14--25;2026-06-13;6500000;"Marketing, Service, Acc"
4579;5679;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CPD20-GE6LI-S;ELECTRIC;1.1;2025;;001/CL/VDR-AMD/SCI/06/25;14--25;2026-06-13;12500000;"Marketing, Service, Acc"
4619;5719;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CBD30-460;ELECTRIC;2.1;2025;041/PO/CL/SINO/XI/2025;041/PO/CL/SINO/XI/2025;2025-11-17;2026-02-16;6000000;"Marketing, Service, Acc"
1846;1946;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";TAMBUN;TOYOTA;8FBN25;ELECTRIC;2.5;2017;043/PO/CL/SINO/XI/2025;043/PO/CL/SINO/XI/2025;2025-11-25;2026-02-24;12500000;"Marketing, Service, Acc"
4682;5782;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;HELI;CBD30-460;ELECTRIC;2.1;2025;042/PO/CL/SINO/XI/2025;042/PO/CL/SINO/XI/2025;2025-11-26;2026-02-25;6000000;"Marketing, Service, Acc"
2407;2507;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;TOYOTA;LPE250;ELECTRIC;2.5;2019;44/PO/CL/SINO/XII/2025;44/PO/CL/SINO/XIi/2025;2025-12-06;2026-03-05;6000000;"Marketing, Service, Acc"
2534;2634;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Cibitung";CIBITUNG;TOYOTA;FBN25;ELECTRIC;2.5;2019;45/PO/CL/SINO/XII/2025;45/PO/CL/SINO/XIi/2025;2025-12-18;2026-06-17;12500000;"Marketing, Service, Acc"
4618;5718;"PT SINOTRANS OVERSEAS INDONESIA";199;"Cabang Medan";MEDAN;HELI;CPD25-GB6LI-S;ELECTRIC;2.5;2025;;068/SML/VIII/2025;2025-07-23;2026-07-22;11000000;"Marketing, Service, Acc"
2070;2170;"PT SKK KAKEN INDONESIA";200;"Plant Karawang";HYUNDAI;TOYOTA;62-8FD30;DIESEL;2.1;2018;;063/SML/VIII/2025;2025-06-18;2026-06-17;5500000;"Marketing, Service, Acc"
1552;1652;"PT SKK KAKEN INDONESIA";200;"Plant Karawang";HYUNDAI;TOYOTA;60-8FD30;DIESEL;2.1;2015;;063/SML/VIII/2025;2025-07-01;2026-07-31;5500000;"Marketing, Service, Acc"
1574;1674;"PT SKK KAKEN INDONESIA";200;"Plant Karawang";HYUNDAI;TOYOTA;60-8FD30;DIESEL;2.1;2015;;063/SML/VIII/2025;2025-07-05;2026-07-04;5500000;"Marketing, Service, Acc"
2061;2161;"PT SKK KAKEN INDONESIA";200;"Plant Karawang";HYUNDAI;TOYOTA;FDZN30;DIESEL;2.1;2018;;063/SML/VIII/2025;2025-06-13;2026-06-12;5500000;"Marketing, Service, Acc"
2907;3007;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;TOYOTA;FDZN30;DIESEL;2.1;2022;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;7350000;"Marketing, Service, Acc"
3037;3137;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;TOYOTA;FDZN25;DIESEL;2.5;2022;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;7350000;"Marketing, Service, Acc"
3057;3157;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;TOYOTA;FDZN25;DIESEL;2.5;2022;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;7350000;"Marketing, Service, Acc"
2031;2131;"PT SUGITY CREATIVES";208;"Plant Karawang";MM2100;TCM;FD40T9;DIESEL;3.1;2018;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;18000000;"Marketing, Service, Acc"
3036;3136;"PT SUGITY CREATIVES";208;"Plant Karawang";MM2100;TOYOTA;FDZN25;DIESEL;2.5;2022;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;7350000;"Marketing, Service, Acc"
2956;3056;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;TOYOTA;8FBN25;ELECTRIC;2.5;2021;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3462;3562;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;TOYOTA;8FBN15;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3484;3584;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;TOYOTA;8FBN15;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3486;3586;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;TOYOTA;8FBN15;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3487;3587;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;TOYOTA;8FBN15;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3493;3593;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;TOYOTA;8FBN15;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
4634;5734;"PT SUGITY CREATIVES";208;"Plant Cibitung";CIBITUNG;HELI;CPD25-GB6LI-S;ELECTRIC;2.5;2025;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3485;3585;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;TOYOTA;8FBN15;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3576;3676;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;Heli;CPD15-GB3LI-M;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3577;3677;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;Heli;CPD15-GB3LI-M;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
3578;3678;"PT SUGITY CREATIVES";208;"Plant Karawang";KARAWANG;Heli;CPD15-GB3LI-M;ELECTRIC;1.5;2023;;0244.300/SC/PUD/III/2023;2023-06-01;2026-05-01;11000000;"Marketing, Service, Acc"
1901;2001;"PT SUPERNOVA";215;"Plant Ancol";ANCOL;TOYOTA;62-8FD25;DIESEL;2.5;2017;;"SFP-004/01/II/18 - Add VII";2025-02-05;2026-02-04;6800000;"Marketing, Service, Acc"
