id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;battery;B0199;;;;;41;13K-SM.0063;;;Baik;Lengkap;SHIN KOBE STROGE-4EPZDR-13K-SM.0063;POOL;AVAILABLE;;;;
;battery;B0200;;;;;41;95668;;;Baik;Lengkap;SHIN KOBE TRACTION-VSL280-48V-95668;POOL;AVAILABLE;;;;
;battery;B0201;;;;;41;20435;;;Baik;Lengkap;KOBE 48V 565AH-24/VS1565-20435;POOL;AVAILABLE;;;;
;battery;B0202;;;;;25;;;;Baik;Lengkap;TAB--;POOL;AVAILABLE;;;;
;battery;B0203;;;;;80;MFG20946;;;Baik;Lengkap;HITACI 24V/565AH-24VSOX565-MFG20946;POOL;AVAILABLE;;;;
;battery;B0204;;;;;25;-;;;Baik;Lengkap;TAB 48V 460AH----;POOL;AVAILABLE;;;;
;battery;B0205;;;;;15;SMD14R04034;;;Baik;Lengkap;REMICO-4EPZDR560-SMD14R04034;POOL;AVAILABLE;;;;
;battery;B0206;;;;;15;-;;;Baik;Lengkap;REMICO 48V 460Ah----;POOL;AVAILABLE;;;;
;battery;B0207;;;;;61;-;;;Baik;Lengkap;HAWKER----;POOL;AVAILABLE;;;;
;battery;B0208;;;;;15;SMD14R08037;;;Baik;Lengkap;REMICO-40PZDR560-SMD14R08037;POOL;AVAILABLE;;;;
;battery;B0209;;;;;34;270819/CPEGL40/0800/M;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-270819/CPEGL40/0800/M;Bekaert;SPARE;;;;
;battery;B0210;;;;;25;SMD12R0379;;;Baik;Lengkap;TAB-10PZB600-SMD12R0379;POOL;AVAILABLE;;;;
;battery;B0211;;;;;34;816;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-816;POOL;AVAILABLE;;;;
;battery;B0212;;;;;61;K1300380;;;Baik;Lengkap;HAWKER 24V 420AH- - -K1300380;POOL;AVAILABLE;;;;
;battery;B0213;;;;;25;SMD12R0432;;;Baik;Lengkap;TAB-10PZB600-SMD12R0432;POOL;AVAILABLE;;;;
;battery;B0214;;;;;15;SMD14R06011;;;Baik;Lengkap;REMICO-4EPZDR460-SMD14R06011;POOL;AVAILABLE;;;;
;battery;B0215;;;;;25;SMD12R0681;;;Baik;Lengkap;TAB-4PZS460-SMD12R0681;POOL;AVAILABLE;;;;
;battery;B0216;;;;;25;SMD12R0442;;;Baik;Lengkap;TAB-10PZB600-SMD12R0442;POOL;AVAILABLE;;;;
;battery;B0217;;;;;15;SMD14R11033;;;Baik;Lengkap;REMICO-6EPZBR460-SMD14R11033;POOL;AVAILABLE;;;;
;battery;B0218;;;;;15;SMD12R9168;;;Baik;Lengkap;REMICO-6EPZDR958-SMD12R9168;POOL;AVAILABLE;;;;
;battery;B0219;;;;;15;SMD12R167;;;Baik;Lengkap;REMICO-6EPZDR958-SMD12R167;POOL;AVAILABLE;;;;
;battery;B0220;;;;;15;SMD12R9208;;;Baik;Lengkap;REMICO-6EPZDR958-SMD12R9208;POOL;AVAILABLE;;;;
;battery;B0221;;;;;25;121118;;;Baik;Lengkap;TAB 48V/560A-24/4EPzS560-121118;Nissin Jaya Indonesia;SPARE;;;;
;battery;B0222;;;;;33;291117/CNHGDA3/0511/R;;;Baik;Lengkap;GS YUASA 48V- - -291117/CNHGDA3/0511/R;Bekaert;SPARE;;;;
;battery;B0223;;;;;55;130122-48550FF;;;Baik;Lengkap;CEIL 48V 550AH--130122-48550FF;POOL;AVAILABLE;;;;
;battery;B0224;;;;;15;SMD12R9226;;;Baik;Lengkap;REMICO-6EPZDR958-SMD12R9226;POOL;AVAILABLE;;;;
;battery;B0225;;;;;15;SMD1269225;;;Baik;Lengkap;REMICO-6EPZDR958-SMD1269225;POOL;AVAILABLE;;;;
;battery;B0226;;;;;15;SMD12R9207;;;Baik;Lengkap;REMICO-6EPZDR958-SMD12R9207;POOL;AVAILABLE;;;;
;battery;B0227;;;;;41;13K-SM0036;;;Baik;Lengkap;KOBE 48V 312 AH-VSIL4-13K-SM0036;POOL;AVAILABLE;;;;
;battery;B0228;;;;;15;SMD14R11043;;;Baik;Lengkap;REMICO---SMD14R11043;POOL;AVAILABLE;;;;
;battery;B0229;;;;;15;SMD14R12041;;;Baik;Lengkap;REMICO---SMD14R12041;POOL;AVAILABLE;;;;
;battery;B0230;;;;;80;-;;;Baik;Lengkap;JUNGHEINRICH 48V 775AH--- -;SCRAB - (Mk Daniel);SOLD;;;;
;battery;B0231;;;;;33;8805503;;;Baik;Lengkap;GS YUASA 48V 280Ah-VCF4N-8805503;POOL;AVAILABLE;;;;
;battery;B0232;;;;;28;-;;;Baik;Lengkap;TAB 80V 420AH----;POOL;AVAILABLE;;;;
;battery;B0233;;;;;15;SMD14R07034;;;Baik;Lengkap;REMICO---SMD14R07034;POOL;AVAILABLE;;;;
;battery;B0234;;;;;15;SMD14R10026;;;Baik;Lengkap;REMICO---SMD14R10026;POOL;AVAILABLE;;;;
;battery;B0235;;;;;25;114417;;;Baik;Lengkap;TAB 48V 602AH-24/7PzB602-114417;POOL;AVAILABLE;;;;
;battery;B0236;;;;;15;SMD14R07035;;;Baik;Lengkap;REMICO-4EPZPR560-SMD14R07035;POOL;AVAILABLE;;;;
;battery;B0237;;;;;15;SMD14R04011;;;Baik;Lengkap;REMICO 48V 300AH-4EPZBR300-SMD14R04011;POOL;AVAILABLE;;;;
;battery;B0238;;;;;74;7,11E+05;;;Baik;Lengkap;STILL 24V/375AH-3PZS375-71111E1;POOL;AVAILABLE;;;;
;battery;B0239;;;;;80;-;;;Baik;Lengkap;ENERSYS- -- -;POOL;AVAILABLE;;;;
;battery;B0240;;;;;80;MJF1062699;;;Baik;Lengkap;ENERSYS- --MJF1062699;POOL;AVAILABLE;;;;
;battery;B0241;;;;;80;MJD1054611;;;Baik;Lengkap;ENERSYS- --MJD1054611;POOL;AVAILABLE;;;;
;battery;B0242;;;;;74;100611565;;;Baik;Lengkap;STILL 48V 560AH-4PZS560-0100611565;CJ Logistik Surabaya;SPARE;;;;
;battery;B0243;;;;;74;44418G8;;;Baik;Lengkap;STILL 24V 345AH-3PZS345-44418G8;POOL;AVAILABLE;;;;
;battery;B0244;;;;;34;300123-MLSGL4A0-0106-T (02YB-23A069-JPR-A);;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-300123-MLSGL4A0-0106-T (02YB-23A069-JPR-A);POS 2;AVAILABLE;;;;
;battery;B0245;;;;;15;SMD14R11041;;;Baik;Lengkap;REMICO-4EPZDR560-SMD14R11041;POOL;AVAILABLE;;;;
;battery;B0246;;;;;33;-;;;Baik;Lengkap;GS YUASA 48V 290Ah- -- -;POS 2;AVAILABLE;;;;
;battery;B0247;;;;;33;-;;;Baik;Lengkap;Yuasa 48 V 560 Ah-VGD565- -;POOL;AVAILABLE;;;;
;battery;B0248;;;;;74;-;;;Baik;Lengkap;Still 48V - -- -;POS 2;AVAILABLE;;;;
;battery;B0249;;;;;41;20294;;;Baik;Lengkap;KOBE 48V 565AH-24/VSI565-20294;Bekaert;SPARE;;;;
;battery;B0250;;;;;15;SMD14R08028;;;Baik;Lengkap;REMICO-4EPZDR560-SMD14R08028;POOL;AVAILABLE;;;;
;battery;B0251;;;;;25;-;;;Baik;Lengkap;TAB 48V 560A-24/4EPzS560- -;POOL;AVAILABLE;;;;
;battery;B0252;;;;;15;SMD15R02042;;;Baik;Lengkap;REMICO-9EPZBR1001-SMD15R02042;POOL;AVAILABLE;;;;
;battery;B0253;;;;;41;20369;;;Baik;Lengkap;KOBE 48V 565AH-24/VSI565-20369;POOL;AVAILABLE;;;;
;battery;B0254;;;;;25;SMD12R0270;;;Baik;Lengkap;TAB- --SMD12R0270;POOL;AVAILABLE;;;;
;battery;B0255;;;;;25;24620;;;Baik;Lengkap;TAB 48V 600AH-24/10PzB600E-24620;POOL;AVAILABLE;;;;
;battery;B0256;;;;;15;24S17005;;;Baik;Lengkap;REMICO- --24S17005;POOL;AVAILABLE;;;;
;battery;B0257;;;;;25;SMD12R0215;;;Baik;Lengkap;TAB 48V 300AH-4PzB300-SMD12R0215;POOL;AVAILABLE;;;;
;battery;B0258;;;;;33;260419/CPBGDA3/0329/I;;;Baik;Lengkap;GS YUASA 48V 565AH-VGD565-260419/CPBGDA3/0329/I;LG Cibitung;SPARE;;;;
;battery;B0259;;;;;25;SMD12R0278;;;Baik;Lengkap;TAB 48V 600AH-10PzB600-SMD12R0278;POOL;AVAILABLE;;;;
;battery;B0260;;;;;25;22981;;;Baik;Lengkap;TAB 48V 600 Ah-24/10PzB600E-22981;POOL;AVAILABLE;;;;
;battery;B0261;;;;;25;SMD12R0288;;;Baik;Lengkap;TAB 48V 600AH-10PZB600-SMD12R0288;POOL;AVAILABLE;;;;
;battery;B0262;;;;;15;07S19140;;;Baik;Lengkap;REMICO 72 V 480 Ah-6EPzS480-07S19140;LG Tangerang;SPARE;;;;
;battery;B0263;;;;;33;29117/CNHGDA3/0511/R;;;Baik;Lengkap;YUASA- --29117/CNHGDA3/0511/R;POOL;AVAILABLE;;;;
;battery;B0264;;;;;25;SMD12R0290;;;Baik;Lengkap;TAB- --SMD12R0290;POOL;AVAILABLE;;;;
;battery;B0265;;;;;25;23282;;;Baik;Lengkap;TAB 48V 600AH-24/10PzB600E-23282;POOL;AVAILABLE;;;;
;battery;B0266;;;;;15;05S18117;;;Baik;Lengkap;REMICO 48V 600AH-10PZB600-05S18117;POOL;AVAILABLE;;;;
;battery;B0267;;;;;25;-;;;Baik;Lengkap;TAB 48V 300AH-4PzB300- -;POOL;AVAILABLE;;;;
;battery;B0268;;;;;25;SMD12R0285;;;Baik;Lengkap;TAB- --SMD12R0285;POOL;AVAILABLE;;;;
;battery;B0269;;4378;;;25;24618;;;Baik;Lengkap;TAB 48V 600AH-48V/10PZB600E-24618;Unilever Bango Subang (masih d lokasi tukar 2308);IN_USE;;;;
;battery;B0270;;;;;25;SMD12R0276;;;Baik;Lengkap;TAB 48V 600AH-10PzB600-SMD12R0276;POOL;AVAILABLE;;;;
;battery;B0271;;;;;80;5786;;;Baik;Lengkap;ASIA 48V 300AH-24/4PZB300E-5786;POOL;AVAILABLE;;;;
;battery;B0272;;;;;80;P1728139-110813-004;;;Baik;Lengkap;ROCKET- --P1728139-110813-004;POOL;AVAILABLE;;;;
;battery;B0273;;;;;80;P1728139-110813-009;;;Baik;Lengkap;ROCKET- --P1728139-110813-009;POOL;AVAILABLE;;;;
;battery;B0274;;;;;25;SMD12R0267;;;Baik;Lengkap;TAB- --SMD12R0267;POOL;AVAILABLE;;;;
;battery;B0275;;2328;;;25;23977;;;Baik;Lengkap;TAB 48V 600AH-24/10PzB600E-23977;Pantos Delta V;IN_USE;;;;
;battery;B0276;;;;;15;SMD12R0312;;;Baik;Lengkap;REMICO- --SMD12R0312;POOL;AVAILABLE;;;;
;battery;B0277;;;;;80;2.02E+17;;;Baik;Lengkap;LEAD ACID 24V 280AH-12-4DB280-2017093005428;POOL;AVAILABLE;;;;
;battery;B0278;;;;;25;SMD12R0284;;;Baik;Lengkap;TAB- --SMD12R0284;POOL;AVAILABLE;;;;
;battery;B0279;;;;;25;170718;;;Baik;Lengkap;TAB 48V 600AH- --170718;POOL;AVAILABLE;19-Apr-18;;;
;battery;B0280;;;;;15;06S16010;;;Baik;Lengkap;REMICO 48V 300AH- --06S16010;POOL;AVAILABLE;;;;
;battery;B0281;;;;;;122ZR2679;;;Baik;Lengkap;-- --122ZR2679;POOL;AVAILABLE;;;;
;battery;B0282;;;;;15;SMD14R12091;;;Baik;Lengkap;Remico 48V 560Ah-4EPZDR560-SMD14R12091;POOL;AVAILABLE;;;;
;battery;B0283;;;;;25;24859;;;Baik;Lengkap;TAB 48V 560AH-24/4EPzS560L-24859;POOL;AVAILABLE;;;;
;battery;B0284;;;;;25;-;;;Baik;Lengkap;TAB 48V - -- -;POOL;AVAILABLE;;;;
;battery;B0285;;;;;25;131118;;;Baik;Lengkap;TAB 48V 560AH-24/4EPZS560L-131118;POOL;AVAILABLE;;;;
;battery;B0286;;5576;;;61;1310-0223DE;;;Baik;Lengkap;HAWKER 24V 400AH-4PzB400-1310-0223DE;Arisa Semarang;IN_USE;;;;
;battery;B0287;;;;;33;030178/DODCR30/0426/Z;;;Baik;Lengkap;GS YUASA- --030178/DODCR30/0426/Z;POOL;AVAILABLE;;;;
;battery;B0288;;;;;34;300123-MLSGL4A0-0106-T (02YB-23A068-JPR-J);;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-300123-MLSGL4A0-0106-T (02YB-23A068-JPR-J);Arisa Semarang;SPARE;;;;
;battery;B0289;;;;;25;23055;;;Baik;Lengkap;TAB 48V 560AH-EPZS560L-23055;POOL;AVAILABLE;27-Mar-15;;;
;battery;B0290;;;;;25;50718;;;Baik;Lengkap;TAB NEW 48V-560AH-24/4EPZS560-50718;POOL;AVAILABLE;;;;
;battery;B0291;;;;;80;33139-201503220;;;Baik;Lengkap;LEAD ACID 24V 230AH-2PZS230-33139-201503220;POOL;AVAILABLE;;;;
;battery;B0292;;;;;61;B-20563117;;;Baik;Lengkap;HAWKER- --B-20563117;POOL;AVAILABLE;;;;
;battery;B0293;;;;;41;20788;;;Baik;Lengkap;KOBE 48V 565AH-24/VSI565-20788;SCRAB - 8 Januari 2026 (Mk Daniel);SOLD;;;;
;battery;B0294;;;;;15;04S16012;;;Baik;Lengkap;REMICO 48V 300AH-4EPzDR-04S16012;POOL;AVAILABLE;;;;
;battery;B0295;;;;;25;22409;;;Baik;Lengkap;TAB-24/4EPZS560L-22409;POOL;AVAILABLE;;;;
;battery;B0296;;;;;25;-;;;Baik;Lengkap;TAB 48V 600AH- -- -;Pantos Cakung;SPARE;;;;
;battery;B0297;;;;;80;809750;;;Baik;Lengkap;JUNGHEINRICH 48V/620AH-4PZs620-809750;ILC Logos Deltamas;SPARE;;;;
;battery;B0298;;;;;80;809750-180728017;;;Baik;Lengkap;JUNGHEINRICH 48V/620AH-4PZs620-809750-180728017;POOL;AVAILABLE;;;;
;battery;B0299;;;;;33;-;;;Baik;Lengkap;YUASA 72V 470Ah- - - -;POOL;AVAILABLE;;;;
;battery;B0300;;;;;25;24515;;;Baik;Lengkap;TAB-24/4EPZS560-24515;POOL;AVAILABLE;;;;
;battery;B0301;;;;;33;250917/DNGGDA3/0400/P;;;Baik;Lengkap;GS YUASA 48V/565AH-VGD565-250917/DNGGDA3/0400/P;POOL;AVAILABLE;;;;
;battery;B0302;;;;;25;23255;;;Baik;Lengkap;TAB 48V 600 Ah-24/10PZB600E-23255;POOL;AVAILABLE;27 Agt 18;;;
;battery;B0303;;;;;80;25190-40590-71-F;;;Baik;Lengkap;HITACHI 48V 220AH-VSIL220ML-48-25190-40590-71-F;SCRAB - 8 Januari 2026 (Mk Daniel);SOLD;;;;
;battery;B0304;;;;;80;5042559;;;Baik;Lengkap;JUNGHEINRICH 48V 620Ah-48V4PzS620-5042559;POOL;AVAILABLE;;;;
;battery;B0305;;;;;80;;;;Baik;Lengkap;BATTERY 72V/480AH--;POOL;AVAILABLE;;;;
;battery;B0306;;;;;25;300118;;;Baik;Lengkap;TAB 48V 602AH-24/7PzB602-300118;Pantoc Cibitung - CSKD;SPARE;;;;
;battery;B0307;;;;;33;-;;;Baik;Lengkap;YUASA 48V 560AH- - - -;Summit seoyon automotive indonesia;SPARE;;;;
;battery;B0308;;;;;34;060819/CPGGL40/0705/M 120304SY1/WWN;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-060819/CPGGL40/0705/M 120304SY1/WWN;POS 2;AVAILABLE;;;;
;battery;B0309;;;;;28;-;;;Baik;Lengkap;TAB 80V 700Ah- -- -;POOL;AVAILABLE;;;;
;battery;B0310;;;;;27;23117;;;Baik;Lengkap;TAB 36V/958AH-18/6EPzS958L-23117;POOL;AVAILABLE;;;;
;battery;B0311;;;;;27;23259;;;Baik;Lengkap;TAB 36V/958AH-18/6EPzS958L-23259;POOL;AVAILABLE;;;;
;battery;B0312;;;;;25;25033;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25033;CMWI Surabaya;SPARE;04-Mar-19;;;
;battery;B0313;;;;;25;21691;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -21691;POOL;AVAILABLE;05-Mar-19;;;
;battery;B0314;;;;;25;21692;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -21692;POOL;AVAILABLE;04-Mar-19;;;
;battery;B0315;;;;;25;25034;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25034;POOL;AVAILABLE;;;;
;battery;B0316;;;;;25;25035;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25035;CMWI Surabaya;SPARE;;;;
;battery;B0317;;;;;25;25110;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25110;POOL;AVAILABLE;;;;
;battery;B0318;;;;;25;25109;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25109;POOL;AVAILABLE;;;;
;battery;B0319;;;;;25;25118;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25118;POOL;AVAILABLE;;;;
;battery;B0320;;;;;25;25111;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25111;POOL;AVAILABLE;;;;
;battery;B0321;;;;;25;25112;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25112;POOL;AVAILABLE;;;;
;battery;B0322;;;;;25;25113;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25113;POOL;AVAILABLE;;;;
;battery;B0323;;;;;25;25114;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25114;POOL;AVAILABLE;;;;
;battery;B0324;;;;;25;25115;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25115;POOL;AVAILABLE;;;;
;battery;B0325;;;;;25;25116;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25116;POOL;AVAILABLE;;;;
;battery;B0326;;;;;25;25117;;;Baik;Lengkap;TAB 48V/460AH-4EPzS460 -25117;POOL;AVAILABLE;;;;
;battery;B0327;;;;;25;24414;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24414;Heinz ABC Karawang;SPARE;;;;
;battery;B0328;;;;;25;24428;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24428;POOL;AVAILABLE;;;;
;battery;B0329;;;;;25;131018;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560-131018;POOL;AVAILABLE;;;;
;battery;B0330;;;;;25;24955;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24955;POOL;AVAILABLE;;;;
;battery;B0331;;;;;25;24419;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24419;POOL;AVAILABLE;;;;
;battery;B0332;;;;;25;-;;;Baik;Lengkap;TAB 48V 560AH- - - -;POOL;AVAILABLE;;;;
;battery;B0333;;;;;55;190228-36978A;;;Baik;Lengkap;CEIL 36V/972AH-CEIL 18 EXTEF19-190228-36978A;POOL;AVAILABLE;;;;
;battery;B0334;;;;;28;-;;;Baik;Lengkap;TAB 80V/ 775Ah- -- -;POS 2;AVAILABLE;;;;
;battery;B0335;;;;;74;-;;;Baik;Lengkap;STILL 80V 775Ah- -- -;IKPP Perawang;SPARE;;;;
;battery;B0336;;;;;34;280819/CPGGL40/0815/M;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-280819/CPGGL40/0815/M;YCH Deltamas;SPARE;;;;
;battery;B0337;;;;;25;24954;;;Baik;Lengkap;TAB 48V/560AH-24/4EPzS560L-24954;POOL;AVAILABLE;25-Feb-19;;;
;battery;B0338;;;;;25;24431;;;Baik;Lengkap;TAB 48V/560AH-24/4EPzS560L-24431;POOL;AVAILABLE;;;;
;battery;B0339;;;;;25;24420;;;Baik;Lengkap;TAB 48V/560AH-24/4EPzS560L-24420;POOL;AVAILABLE;;;;
;battery;B0340;;;;;25;24812;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24812;Nissin Jaya Indonesia - Battery;SPARE;07-Feb-20;;;
;battery;B0341;;;;;34;300123-MLSGL4A0-0106-T (02YB-23A070-JPR E);;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-300123-MLSGL4A0-0106-T (02YB-23A070-JPR E);Sinotrans Cibitung / MM;SPARE;07-Feb-20;;;
;battery;B0342;;;;;33;25110-13902-71-A / LV4C71F-3352494001-Z;;;Baik;Lengkap;GS YUASA 48V-280AH-VCF4N-25110-13902-71-A / LV4C71F-3352494001-Z;POOL;AVAILABLE;;;;
;battery;B0343;;;;;25;-;;;Baik;Lengkap;TAB 48V 480 Ah--- -;POOL;AVAILABLE;;;;
;battery;B0344;;;;;80;G809750190325013;;;Baik;Lengkap;JUNGHEINRICH 48V/620AH-4PzS620-G809750190325013;POS 2;AVAILABLE;;;;
;battery;B0345;;;;;25;24409;;;Baik;Lengkap;TAB 48V 560AH-24/4EPzS560L-24409;POOL;AVAILABLE;;;;
;battery;B0346;;;;;15;17s16020;;;Baik;Lengkap;REMICO- --17s16020;Bekaert;SPARE;;;;
;battery;B0347;;;;;80;20181224-65039;;;Baik;Lengkap;LEAD ACID 24V/280AH-12-4DB280-20181224-65039;POOL;AVAILABLE;;;;
;battery;B0348;;;;;80;20181224-65045;;;Baik;Lengkap;LEAD ACID 24V/280AH-12-4DB280-20181224-65045;POOL;AVAILABLE;;;;
;battery;B0349;;;;;34;300123-MLSGL4A0-0106-T (02YB-23A070-JPR G);;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-300123-MLSGL4A0-0106-T (02YB-23A070-JPR G);SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0350;;;;;34;280819/CPGGL40/0818 (120304SY);;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-280819/CPGGL40/0818 (120304SY);SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0351;;;;;33;050918/DOCC151/01571/B;;;Baik;Lengkap;GS YUASA 48V/370AH-VGI370-050918/DOCC151/01571/B;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0352;;;;;15;09SMD025;;;Baik;Lengkap;REMICO 48V/560A-4EPZS-09SMD025;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0353;;;;;80;3510103800;;;Baik;Lengkap;FAAM 24V 320 Ah-2PZS230-3510103800;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0354;;;;;25;23820;;;Baik;Lengkap;TAB -18/5EPZS824L-23820;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0355;;;;;25;23825;;;Baik;Lengkap;TAB-18/5EPZS824L-23825;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0356;;;;;25;23823;;;Baik;Lengkap;TAB-18/5EPZS824L-23823;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0357;;;;;25;23824;;;Baik;Lengkap;TAB-18/5EPZS824L-23824;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0358;;;;;33;211117/CNEDM30/0493/R;;;Baik;Lengkap;GS YUASA-3DCM375A-211117/CNEDM30/0493/R;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0359;;;;;27;-;;;Baik;Lengkap;TAB 36V 824AH-18/5EPZS824L- -;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0360;;;;;28;-;;;Baik;Lengkap;TAB 80V 775Ah- -- -;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0361;;;;;80;9517093;;;Baik;Lengkap;BATTERY 48V300AH- --9517093;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0362;;;;;33;211117/CNJDM30/0491/R;;;Baik;Lengkap;GS YUASA-3DCM375A-211117/CNJDM30/0491/R;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0363;;;;;25;22411;;;Baik;Lengkap;TAB 48V/560AH-24/4epzs560L-22411;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0364;;;;;25;24427;;;Baik;Lengkap;TAB 48V/560AH-24/4epzs560L-24427;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0365;;;;;25;24417;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24417;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0366;;;;;25;24434;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24434;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0367;;;;;25;24858;;;Baik;Lengkap;TAB 48V/560AH-24/4epzs560L-24858;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0368;;;;;25;24412;;;Baik;Lengkap;TAB 48V/560AH-24/4epzs560L-24412;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0369;;;;;25;24421;;;Baik;Lengkap;TAB 48V/560AH-24/4epzs560L-24421;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0370;;;;;33;180419/DOKCF60/0311/I;;;Baik;Lengkap;GS YUASA-VSF6A-180419/DOKCF60/0311/I;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0371;;;;;25;24835;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24835;SCRAB - 8 Januari 2026 (Mk Daniel);SOLD;20-Feb-19;;;
;battery;B0372;;;;;25;24855;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24855;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;20-Feb-19;;;
;battery;B0373;;;;;25;24842;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24842;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;20-Feb-19;;;
;battery;B0374;;;;;25;24834;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24834;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;20-Feb-19;;;
;battery;B0375;;;;;25;24849;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24849;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;20-Feb-19;;;
;battery;B0376;;;;;25;24848;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24848;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;20-Feb-19;;;
;battery;B0377;;;;;25;24809;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24809;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;07-Feb-20;;;
;battery;B0378;;;;;25;24813;;;Baik;Lengkap;TAB 48V 560AH-24/4EPZS560L-24813;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;07-Feb-19;;;
;battery;B0379;;;;;25;24866;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24866;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0380;;;;;25;24862;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24862;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
;battery;B0381;;;;;25;24864;;;Baik;Lengkap;TAB 48V/560AH-24/4EPZS560L-24864;SCRAB - 8 Oktober 2025 (Mk Daniel);SOLD;;;;
